box;cell;x0;y0;u0;v0;w;h;clut
g_UiBoxesInventoryWeaponNameBackground;3;200;16;120;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;4;208;16;128;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;5;216;16;136;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;6;224;16;144;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;7;232;16;152;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;8;240;16;160;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;9;248;16;168;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;10;256;16;176;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;11;264;16;184;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;12;272;16;192;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;13;280;16;120;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;14;288;16;128;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;15;296;16;224;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;16;304;16;232;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;17;312;16;240;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;18;176;24;224;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;19;184;24;232;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;20;192;24;240;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;21;200;24;16;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;22;208;24;24;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;23;216;24;32;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;24;224;24;40;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;25;232;24;48;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;26;240;24;56;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;27;248;24;64;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;28;256;24;72;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;29;264;24;80;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;30;272;24;88;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;31;280;24;16;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;32;288;24;24;0;8;8;0
g_UiBoxesInventoryWeaponNameBackground;33;296;24;224;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;34;304;24;232;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;35;312;24;240;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;36;176;32;96;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;37;184;32;104;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;38;192;32;112;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;39;200;32;16;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;40;208;32;24;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;41;216;32;32;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;42;224;32;40;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;43;232;32;48;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;44;240;32;56;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;45;248;32;64;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;46;256;32;72;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;47;264;32;80;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;48;272;32;88;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;49;280;32;16;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;50;288;32;24;8;8;8;0
g_UiBoxesInventoryWeaponNameBackground;51;296;32;200;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;52;304;32;208;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;53;312;32;216;24;8;8;0
g_UiBoxesInventoryWeaponNameBackground;54;176;40;96;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;55;184;40;104;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;56;192;40;112;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;57;200;40;120;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;58;208;40;128;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;59;216;40;136;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;60;224;40;144;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;61;232;40;152;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;62;240;40;160;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;63;248;40;168;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;64;256;40;176;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;65;264;40;184;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;66;272;40;192;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;67;280;40;120;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;68;288;40;128;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;69;296;40;200;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;70;304;40;208;32;8;8;0
g_UiBoxesInventoryWeaponNameBackground;71;312;40;216;32;8;8;0
g_UiBoxesInventoryItemNameBackground;0;176;64;224;0;8;8;0
g_UiBoxesInventoryItemNameBackground;1;184;64;232;0;8;8;0
g_UiBoxesInventoryItemNameBackground;2;192;64;240;0;8;8;0
g_UiBoxesInventoryItemNameBackground;3;200;64;120;0;8;8;0
g_UiBoxesInventoryItemNameBackground;4;208;64;128;0;8;8;0
g_UiBoxesInventoryItemNameBackground;5;216;64;136;0;8;8;0
g_UiBoxesInventoryItemNameBackground;6;224;64;144;0;8;8;0
g_UiBoxesInventoryItemNameBackground;7;232;64;152;0;8;8;0
g_UiBoxesInventoryItemNameBackground;8;240;64;160;0;8;8;0
g_UiBoxesInventoryItemNameBackground;9;248;64;168;0;8;8;0
g_UiBoxesInventoryItemNameBackground;10;256;64;176;0;8;8;0
g_UiBoxesInventoryItemNameBackground;11;264;64;184;0;8;8;0
g_UiBoxesInventoryItemNameBackground;12;272;64;192;0;8;8;0
g_UiBoxesInventoryItemNameBackground;13;280;64;120;0;8;8;0
g_UiBoxesInventoryItemNameBackground;14;288;64;128;0;8;8;0
g_UiBoxesInventoryItemNameBackground;15;296;64;224;24;8;8;0
g_UiBoxesInventoryItemNameBackground;16;304;64;232;24;8;8;0
g_UiBoxesInventoryItemNameBackground;17;312;64;240;24;8;8;0
g_UiBoxesInventoryItemNameBackground;18;176;72;224;8;8;8;0
g_UiBoxesInventoryItemNameBackground;19;184;72;232;8;8;8;0
g_UiBoxesInventoryItemNameBackground;20;192;72;240;8;8;8;0
g_UiBoxesInventoryItemNameBackground;21;200;72;16;0;8;8;0
g_UiBoxesInventoryItemNameBackground;22;208;72;24;0;8;8;0
g_UiBoxesInventoryItemNameBackground;23;216;72;32;0;8;8;0
g_UiBoxesInventoryItemNameBackground;24;224;72;40;0;8;8;0
g_UiBoxesInventoryItemNameBackground;25;232;72;48;0;8;8;0
g_UiBoxesInventoryItemNameBackground;26;240;72;56;0;8;8;0
g_UiBoxesInventoryItemNameBackground;27;248;72;64;0;8;8;0
g_UiBoxesInventoryItemNameBackground;28;256;72;72;0;8;8;0
g_UiBoxesInventoryItemNameBackground;29;264;72;80;0;8;8;0
g_UiBoxesInventoryItemNameBackground;30;272;72;88;0;8;8;0
g_UiBoxesInventoryItemNameBackground;31;280;72;16;0;8;8;0
g_UiBoxesInventoryItemNameBackground;32;288;72;24;0;8;8;0
g_UiBoxesInventoryItemNameBackground;33;296;72;224;32;8;8;0
g_UiBoxesInventoryItemNameBackground;34;304;72;232;32;8;8;0
g_UiBoxesInventoryItemNameBackground;35;312;72;240;32;8;8;0
g_UiBoxesInventoryItemNameBackground;36;176;80;96;24;8;8;0
g_UiBoxesInventoryItemNameBackground;37;184;80;104;24;8;8;0
g_UiBoxesInventoryItemNameBackground;38;192;80;112;24;8;8;0
g_UiBoxesInventoryItemNameBackground;39;200;80;16;8;8;8;0
g_UiBoxesInventoryItemNameBackground;40;208;80;24;8;8;8;0
g_UiBoxesInventoryItemNameBackground;41;216;80;32;8;8;8;0
g_UiBoxesInventoryItemNameBackground;42;224;80;40;8;8;8;0
g_UiBoxesInventoryItemNameBackground;43;232;80;48;8;8;8;0
g_UiBoxesInventoryItemNameBackground;44;240;80;56;8;8;8;0
g_UiBoxesInventoryItemNameBackground;45;248;80;64;8;8;8;0
g_UiBoxesInventoryItemNameBackground;46;256;80;72;8;8;8;0
g_UiBoxesInventoryItemNameBackground;47;264;80;80;8;8;8;0
g_UiBoxesInventoryItemNameBackground;48;272;80;88;8;8;8;0
g_UiBoxesInventoryItemNameBackground;49;280;80;16;8;8;8;0
g_UiBoxesInventoryItemNameBackground;50;288;80;24;8;8;8;0
g_UiBoxesInventoryItemNameBackground;51;296;80;200;24;8;8;0
g_UiBoxesInventoryItemNameBackground;52;304;80;208;24;8;8;0
g_UiBoxesInventoryItemNameBackground;53;312;80;216;24;8;8;0
g_UiBoxesInventoryItemNameBackground;54;176;88;96;32;8;8;0
g_UiBoxesInventoryItemNameBackground;55;184;88;104;32;8;8;0
g_UiBoxesInventoryItemNameBackground;56;192;88;112;32;8;8;0
g_UiBoxesInventoryItemNameBackground;57;200;88;120;32;8;8;0
g_UiBoxesInventoryItemNameBackground;58;208;88;128;32;8;8;0
g_UiBoxesInventoryItemNameBackground;59;216;88;136;32;8;8;0
g_UiBoxesInventoryItemNameBackground;60;224;88;144;32;8;8;0
g_UiBoxesInventoryItemNameBackground;61;232;88;152;32;8;8;0
g_UiBoxesInventoryItemNameBackground;62;240;88;160;32;8;8;0
g_UiBoxesInventoryItemNameBackground;63;248;88;168;32;8;8;0
g_UiBoxesInventoryItemNameBackground;64;256;88;176;32;8;8;0
g_UiBoxesInventoryItemNameBackground;65;264;88;184;32;8;8;0
g_UiBoxesInventoryItemNameBackground;66;272;88;192;32;8;8;0
g_UiBoxesInventoryItemNameBackground;67;280;88;120;32;8;8;0
g_UiBoxesInventoryItemNameBackground;68;288;88;128;32;8;8;0
g_UiBoxesInventoryItemNameBackground;69;296;88;200;32;8;8;0
g_UiBoxesInventoryItemNameBackground;70;304;88;208;32;8;8;0
g_UiBoxesInventoryItemNameBackground;71;312;88;216;32;8;8;0
g_UiBoxesInventoryMoneyFalconKeyIcons;0;176;96;56;112;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;1;184;96;64;112;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;2;192;96;104;112;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;3;176;104;56;120;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;4;184;104;64;120;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;5;192;104;104;120;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;6;176;112;56;128;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;7;184;112;64;128;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;8;192;112;104;128;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;9;176;120;88;112;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;10;184;120;96;112;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;11;192;120;104;112;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;12;176;128;88;120;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;13;184;128;96;120;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;14;192;128;104;120;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;15;176;136;88;128;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;16;184;136;96;128;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;17;192;136;104;128;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;18;176;144;72;112;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;19;184;144;80;112;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;20;192;144;104;112;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;21;176;152;72;120;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;22;184;152;80;120;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;23;192;152;104;120;8;8;5
g_UiBoxesInventoryMoneyFalconKeyIcons;24;176;160;72;128;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;25;184;160;80;128;8;8;6
g_UiBoxesInventoryMoneyFalconKeyIcons;26;192;160;104;128;8;8;5
g_uiBoxesInventoryDescriptionBackground;0;16;168;224;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;1;24;168;232;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;2;32;168;240;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;3;40;168;120;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;4;48;168;128;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;5;56;168;136;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;6;64;168;144;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;7;72;168;152;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;8;80;168;160;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;9;88;168;160;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;10;96;168;168;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;11;104;168;184;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;12;112;168;192;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;13;120;168;120;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;14;128;168;128;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;15;136;168;136;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;16;144;168;144;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;17;152;168;152;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;18;160;168;160;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;19;168;168;168;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;20;176;168;176;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;21;184;168;184;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;22;192;168;192;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;23;200;168;120;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;24;208;168;128;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;25;216;168;136;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;26;224;168;144;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;27;232;168;152;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;28;240;168;160;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;29;248;168;168;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;30;256;168;176;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;31;264;168;184;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;32;272;168;192;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;33;280;168;224;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;34;288;168;232;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;35;296;168;240;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;36;16;176;224;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;37;24;176;232;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;38;32;176;240;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;39;40;176;16;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;40;48;176;24;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;41;56;176;32;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;42;64;176;40;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;43;72;176;48;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;44;80;176;56;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;45;88;176;64;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;46;96;176;72;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;47;104;176;80;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;48;112;176;88;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;49;120;176;16;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;50;128;176;24;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;51;136;176;32;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;52;144;176;40;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;53;152;176;48;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;54;160;176;56;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;55;168;176;64;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;56;176;176;72;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;57;184;176;80;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;58;192;176;88;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;59;200;176;16;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;60;208;176;24;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;61;216;176;32;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;62;224;176;40;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;63;232;176;48;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;64;240;176;56;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;65;248;176;64;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;66;256;176;72;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;67;264;176;80;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;68;272;176;88;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;69;280;176;224;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;70;288;176;232;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;71;296;176;240;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;72;16;184;96;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;73;24;184;104;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;74;32;184;112;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;75;40;184;16;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;76;48;184;24;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;77;56;184;32;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;78;64;184;40;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;79;72;184;48;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;80;80;184;56;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;81;88;184;64;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;82;96;184;72;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;83;104;184;80;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;84;112;184;88;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;85;120;184;16;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;86;128;184;24;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;87;136;184;32;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;88;144;184;40;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;89;152;184;48;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;90;160;184;56;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;91;168;184;64;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;92;176;184;72;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;93;184;184;80;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;94;192;184;88;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;95;200;184;16;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;96;208;184;24;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;97;216;184;32;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;98;224;184;40;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;99;232;184;48;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;100;240;184;56;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;101;248;184;64;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;102;256;184;72;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;103;264;184;80;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;104;272;184;88;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;105;280;184;200;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;106;288;184;208;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;107;296;184;216;0;8;8;0
g_uiBoxesInventoryDescriptionBackground;108;16;192;96;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;109;24;192;104;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;110;32;192;112;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;111;40;192;16;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;112;48;192;24;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;113;56;192;32;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;114;64;192;40;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;115;72;192;48;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;116;80;192;56;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;117;88;192;64;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;118;96;192;72;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;119;104;192;80;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;120;112;192;88;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;121;120;192;16;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;122;128;192;24;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;123;136;192;32;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;124;144;192;40;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;125;152;192;48;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;126;160;192;56;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;127;168;192;64;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;128;176;192;72;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;129;184;192;80;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;130;192;192;88;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;131;200;192;16;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;132;208;192;24;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;133;216;192;32;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;134;224;192;40;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;135;232;192;48;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;136;240;192;56;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;137;248;192;64;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;138;256;192;72;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;139;264;192;80;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;140;272;192;88;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;141;280;192;200;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;142;288;192;208;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;143;296;192;216;8;8;8;0
g_uiBoxesInventoryDescriptionBackground;144;16;200;96;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;145;24;200;104;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;146;32;200;112;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;147;40;200;16;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;148;48;200;24;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;149;56;200;32;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;150;64;200;40;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;151;72;200;48;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;152;80;200;56;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;153;88;200;64;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;154;96;200;72;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;155;104;200;80;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;156;112;200;88;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;157;120;200;16;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;158;128;200;24;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;159;136;200;32;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;160;144;200;40;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;161;152;200;48;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;162;160;200;56;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;163;168;200;64;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;164;176;200;72;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;165;184;200;80;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;166;192;200;88;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;167;200;200;16;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;168;208;200;24;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;169;216;200;32;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;170;224;200;40;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;171;232;200;48;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;172;240;200;56;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;173;248;200;64;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;174;256;200;72;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;175;264;200;80;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;176;272;200;88;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;177;280;200;200;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;178;288;200;208;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;179;296;200;216;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;180;16;208;96;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;181;24;208;104;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;182;32;208;112;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;183;40;208;16;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;184;48;208;24;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;185;56;208;32;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;186;64;208;40;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;187;72;208;48;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;188;80;208;56;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;189;88;208;64;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;190;96;208;72;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;191;104;208;80;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;192;112;208;88;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;193;120;208;16;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;194;128;208;24;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;195;136;208;32;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;196;144;208;40;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;197;152;208;48;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;198;160;208;56;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;199;168;208;64;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;200;176;208;72;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;201;184;208;80;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;202;192;208;88;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;203;200;208;16;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;204;208;208;24;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;205;216;208;32;32;8;8;0
